RelativePath,Bytes,SHA256
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/FRIDA_BLIND_CLASSIFICATION_VERBATIM_SOURCE_v0.1_PROVENANCE.md,1248,20d8b21d045a2b6d81ef1dddf72148185a667017db37646bd68f46d2f44a02f5
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/FRIDA_BLIND_CLASSIFICATION_VERBATIM_SOURCE_v0.1_PROVENANCE.md.sha256,128,d415e51ed42f856f46e50d2516e655b86e67c603c2e09e5137c39ca8955da684
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/FRIDA_VERBATIM_SOURCE_PROVENANCE_HISTORY_v0.1.md,2307,667d62464b17c2221103c3395c043891fa31e813694c19d18fa70ae65a5a09dd
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/FRIDA_VERBATIM_SOURCE_PROVENANCE_HISTORY_v0.1.md.sha256,115,e5a3c2d39f540305a4c9d115de17fa816e425e63e9dab1d7f8d4fe837f705760
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PREREGISTRATION_CLARIFICATION_01_v0.1.md,1884,c5c849164a112b2120e8db1d3040acabd3217a8c3c5787bcc9a8f11ad003fb2c
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PREREGISTRATION_CLARIFICATION_01_v0.1.md.sha256,107,cafdc44deb43ae0fb0c64b03d4a0406d28d66e5095358fbf2bd1991eef4fd16e
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FIXTURE_FREEZE_RECORD_v0.1.md,1374,a6ebb8d55213e96016b0742356dfea56cf209dd72ba72d36301de0bd829c4f70
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FIXTURE_FREEZE_RECORD_v0.1.md.sha256,100,b55a99e90104a43f3c777ef281bb4655509541af7eabb4597322a92a567d1f92
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FRIDA_MECHANICAL_FIXTURE_AUDIT_PROTOCOL_v0.1.md,2587,d917f8ed84f24c42cac43fa8a004b7314ce6986f34573724e37127e67772b2af
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FRIDA_MECHANICAL_FIXTURE_AUDIT_PROTOCOL_v0.1.md.sha256,118,847f617b25e6354914b67476459d55f1c665f446a688f7a1dba0d888380144ed
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FRIDA_MECHANICAL_FIXTURE_AUDIT_RESULT_v0.1.md,3382,012c371c34a0b8c103df48c3ead1ddae60b0d19d80f167e4fb0233f2e4ae3e34
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PRE_FRIDA_MECHANICAL_FIXTURE_AUDIT_RESULT_v0.1.md.sha256,116,7b839d8c1aa16ff4df127e43b4e0a6b6f2acc547f581da432be56a65f5cb522f
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PROSPECTIVE_DIAG_PROBE_01_PREREGISTRATION_v0.1.md,4040,ad5983170d3e5813913a7d70087e88b4b03260457f98f4ae152d223b92f4bc2d
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PROSPECTIVE_DIAG_PROBE_01_PREREGISTRATION_v0.1.md.sha256,116,eb8f1c64e36b2000d2e657ee58ecb14347e8d9ed2088e8bbe159b971274a7ecf
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PROSPECTIVE_DIAG_PROBE_01_PRIMARY_RESULT_v0.1.md,3006,bb59de279ee122c91c06454a0e77c2a9dbab2dfc392fb641750300a2ed8ac51d
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/PROSPECTIVE_DIAG_PROBE_01_PRIMARY_RESULT_v0.1.md.sha256,115,a04fda020add85a2f1808ac3642dca939f9af61514a9019be3b10c7a22dade7b
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/SONNET_FIXTURE_FREEZE_MANIFEST_v0.1.md,1434,aeebcc33766aaa0531930511759374c9ed153277dfb9b82535cbdf0a660e82c8
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/SONNET_FIXTURE_FREEZE_MANIFEST_v0.1.md.sha256,105,141fd31672266bdd5e112147d70bff9a3f828eb99a037e94c9a52e232da6d9b8
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/blind-package/PROSPECTIVE-DIAG-PROBE-01_FRIDA_BLIND_PACKAGE.zip,4042,5187ac3d257960acff030f8d6c810fea3102c60f821867f0b806c73ddb90b9d8
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/blind-package/PROSPECTIVE-DIAG-PROBE-01_FRIDA_BLIND_PACKAGE.zip.sha256,116,7d481f8acb0aa9e53fdc99ed22e6f07d083e6c75d416e78d2f85a1b656cf94d2
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/blind-package/PROSPECTIVE-DIAG-PROBE-01_FRIDA_BLIND_PACKAGE/CASE_X.md,3980,3792ee0f812928331c1ef67200d06e070d76089484dadc0aa355ccdc42888bb9
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/blind-package/PROSPECTIVE-DIAG-PROBE-01_FRIDA_BLIND_PACKAGE/CASE_Y.md,3499,4e94deff444371dab5758689ecf985b86e0f582ea179241cc5ad73de6938b6b2
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/blind-package/PROSPECTIVE-DIAG-PROBE-01_FRIDA_BLIND_PACKAGE/FRIDA_BLIND_CLASSIFICATION_INSTRUCTION_v0.1.md,916,d508ec53775f149be0fd8e6104e8ec0f8af718ad15f7309ecfe8a9f33ee711ff
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/CASE_X.md,3980,3792ee0f812928331c1ef67200d06e070d76089484dadc0aa355ccdc42888bb9
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/CASE_X.md.sha256,76,6baa9a39a14e2a816e11822e1a47ec1d151f9c9ad4fc1ce9c3e5a54bd02c588b
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/CASE_Y.md,3499,4e94deff444371dab5758689ecf985b86e0f582ea179241cc5ad73de6938b6b2
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/CASE_Y.md.sha256,76,c4a9a1dffabae21a792c881866570951b180e969989815885744d41ba11bf350
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/SONNET_FIXTURE_PAIR_ORIGINAL.txt,9035,04546b2622b8214d760e7471df1f5a46330a96ecba70116bbf9a41aa22dbbdbb
research-context/additional-local/measurement-assurance/diagnosticity/prospective/PROSPECTIVE-DIAG-PROBE-01/fixtures/SONNET_FIXTURE_PAIR_ORIGINAL.txt.sha256,99,b5a6d89cdcb235e35d707dacdfec296313224045f870b3367568fa0a00c10907
research-context/additional-local/measurement-assurance/diagnosticity/transfer/FRIDA_AICOS_FULL_RESEARCH_HANDOFF_MANIFEST_v0.1.md,3273,75df5a38986032f0c9e1fb38dd5ebf568624d2cef8cd218965b471d8faffb99d
research-context/additional-local/measurement-assurance/diagnosticity/transfer/FRIDA_AICOS_FULL_RESEARCH_HANDOFF_MANIFEST_v0.1.md.sha256,117,813859e4d1ab50c7f68b21d5267b0cbf9dc733ac61eaae4a86282e76a174df50
research-context/additional-local/measurement-assurance/diagnosticity/transfer/FRIDA_PRE_TRANSFER_IN_SCOPE_TEST_DESIGN_BRIEF_v0.1.md,1327,f8ce2dcf6abd0e7a1e1f801f53b250ffafed18242cf8e1ccf7bc58e66ae6b8e8
research-context/additional-local/measurement-assurance/diagnosticity/transfer/FRIDA_PRE_TRANSFER_IN_SCOPE_TEST_DESIGN_BRIEF_v0.1.md.sha256,120,93b682f256a3dfc69e4c6fe8eacae7afe76f4e635198fc9b82d8896a5aaf99c1
research-context/additional-local/measurement-assurance/independent-testing/AICOS_BLACK_BOX_ADVERSARIAL_TEST_SUITE_v0.1.md,26964,5d75eec24fde7afce461632acbb142193882c6e3b653d4fe168ba1e1fd7e55f9
runtime-provenance/README.md,633,9dce8c60a4de6620a6c4cdf08f91aa6ca72fd3c866f648326e59630a70939f1b
runtime-provenance/RUNTIME_BUNDLE_HASHES.csv,5053,5e929ddc57aec4e4fc8e6594fa19eb6660a9cd8f909de808c34b4ad4780c2ffa
